window_index,DLinear,PatchTST,TiDE,TimeXer
255,0.1169386804,0.08320249617,0.05758720264,0.05735864118
256,0.11086905,0.08039882779,0.05309433863,0.05252081528
257,0.107581459,0.08290404081,0.05131945014,0.05281527713
258,0.1065414175,0.09669295698,0.05167894065,0.06599279493
259,0.1017093658,0.07798101008,0.04856183007,0.06062993407
260,0.09836799651,0.07296449691,0.04694077,0.05270379782
261,0.09595040232,0.06761325151,0.04403262213,0.04632857442
262,0.09184288979,0.05725389719,0.04121857509,0.04619742557
263,0.08828554302,0.05294935405,0.03909329697,0.04146416858
264,0.08562334627,0.04918722436,0.03782263026,0.04042560235
265,0.08289603889,0.0462382175,0.03544652462,0.03616260365
266,0.07850468904,0.04710377753,0.03341324255,0.03204761446
267,0.07735125721,0.04681672528,0.0328447558,0.03113858588
268,0.07289949059,0.04058337212,0.03054349124,0.02918632329
269,0.07016794384,0.03640363365,0.02922519483,0.02799146809
270,0.06694174558,0.03253192082,0.02778778784,0.02724836208
271,0.0633205846,0.03012217022,0.02611291967,0.02784126997
272,0.05868563429,0.02874907851,0.02437397279,0.0279518161
273,0.05536960438,0.02921166457,0.02354997396,0.02762006782
274,0.05185122415,0.03003042005,0.02316086926,0.02623605728
275,0.05036656186,0.02975909412,0.02317121625,0.02596271969
276,0.04922617599,0.02994707786,0.02313209139,0.02650742047
277,0.04693345353,0.03150411323,0.0230377093,0.02715112828
278,0.05028500035,0.02696125209,0.02292510681,0.02621475607
279,0.05009682104,0.02571291663,0.02313889004,0.02647058479
280,0.04823486507,0.02589461394,0.02312271297,0.02583044022
281,0.04908582196,0.02558636665,0.02277395129,0.02542694099
282,0.04980893806,0.02680387534,0.02339920588,0.02480837703
283,0.04787189886,0.02749538235,0.0228651762,0.02467415668
284,0.04813892767,0.02658154257,0.02289240062,0.02524367906
285,0.04885911569,0.02501598001,0.02359879576,0.02617572993
286,0.0497007668,0.02401852608,0.02431973629,0.02429229207
287,0.04737399146,0.02297222614,0.02373699285,0.02466978319
288,0.04593315721,0.02278770693,0.02250773646,0.02337834053
289,0.04480141401,0.02342420816,0.0220189672,0.02434574999
290,0.04260729253,0.02548915148,0.02175025083,0.02333630063
291,0.04159674793,0.02666241489,0.02181377262,0.02402406372
292,0.03995987028,0.02725479938,0.0214337837,0.02342307009
293,0.03815786541,0.02843074501,0.02168546431,0.02286203951
294,0.03704586625,0.02886543982,0.02174654044,0.02158724703
295,0.03654707596,0.02787725441,0.02175923623,0.02172543667
296,0.03551093861,0.0298571568,0.02254150808,0.02147733606
297,0.03501469269,0.03101764619,0.02299215458,0.02207679302
298,0.03454923257,0.03172372654,0.02327027731,0.0228694845
299,0.03301887587,0.03669633344,0.02434732951,0.02175303362
300,0.03274843469,0.03604050353,0.0254597608,0.02297811955
301,0.03258575872,0.03926839307,0.0261040926,0.02401643433
302,0.03391801193,0.03320802003,0.02427440882,0.02208937705
303,0.03267508373,0.03361399472,0.02520626597,0.02225824632
304,0.03213391826,0.0321585685,0.02565730363,0.02162806131
305,0.03226404265,0.03277659416,0.0261111185,0.02123990469
306,0.0318271257,0.0311719086,0.02576098032,0.02250891924
307,0.03161639348,0.02869313397,0.02538663335,0.02438911051
308,0.03174197301,0.02923027426,0.02607744746,0.02483533323
309,0.03166621551,0.03080022335,0.02635643817,0.02534068562
310,0.03122627549,0.03636943176,0.02798258327,0.02243375778
311,0.03099533357,0.03912086412,0.02869920619,0.02101603337
312,0.03098743595,0.03655492514,0.02912864648,0.02101642825
313,0.03111203946,0.035525769,0.02883981168,0.02190742828
314,0.03072699718,0.03111713938,0.0274731908,0.02242725529
315,0.03086224385,0.02551102079,0.02552426606,0.02192350663
316,0.03140598908,0.02293941565,0.0247791633,0.02242366411
317,0.03124045394,0.02397475578,0.0249966532,0.02319375239
318,0.03150093928,0.02560787648,0.02430374362,0.02328597941
319,0.03170276806,0.02601519786,0.02302369662,0.02349826694
320,0.03193001077,0.02533956058,0.02218153141,0.02142017521
321,0.03224734589,0.02862077951,0.0218374785,0.02096634544
322,0.031821426,0.02794076316,0.02107282169,0.02167190425
323,0.03213507682,0.0223170761,0.01897952147,0.02370011806
324,0.03280382976,0.02101437561,0.01831553318,0.03015759401
325,0.03258021548,0.0207020361,0.01881864667,0.03189207986
326,0.03408424556,0.0207831841,0.01858690381,0.02763896249
327,0.0346638076,0.01986988448,0.0179696735,0.02050997503
328,0.03525293246,0.01859153621,0.01763078012,0.01699458249
329,0.03581733629,0.01787727512,0.01736303978,0.01492750365
330,0.0364699699,0.01868452877,0.01767539978,0.01520709414
331,0.03645533696,0.01773810759,0.01755026914,0.01547330152
332,0.03652260453,0.01761396974,0.017298216,0.01600824296
333,0.0377128385,0.01877206564,0.01741683483,0.01705149747
334,0.03772882372,0.01837703958,0.01747976989,0.01635191403
